post_id,post_date,platform,hashtag,content_type,region,views,likes,shares,comments,engagement_level,year,month,engagement_score,engagement_growth,revival_label,cluster
Post_270,2023-04-28,Twitter,#dance,Live Stream,UK,4041579,326486,69020,47705,High,2023,4,4484790,6.465131956755137,1,0
Post_317,2023-04-03,Instagram,#dance,Video,Canada,567122,489613,6414,13429,Low,2023,4,1076578,-0.7599490723088483,0,2
Post_382,2023-04-23,Instagram,#dance,Shorts,USA,871802,491525,45339,23004,Medium,2023,4,1431670,0.3298339739433649,0,2
Post_514,2023-04-27,Instagram,#dance,Post,USA,4197833,175063,73833,25225,Low,2023,4,4471954,2.123592727374325,1,0
Post_634,2023-04-16,TikTok,#dance,Tweet,Japan,2737606,318662,51628,25543,High,2023,4,3133439,-0.2993132308606037,0,2
Post_639,2023-04-05,YouTube,#dance,Live Stream,Germany,1763209,466418,98204,42669,Low,2023,4,2370500,-0.2434829591385056,0,2
Post_814,2023-04-09,Instagram,#dance,Video,India,4214277,491365,16797,37101,Medium,2023,4,4759540,1.0078211347816914,0,0
Post_924,2023-04-26,Instagram,#dance,Video,India,247234,296015,55319,39566,Low,2023,4,638134,-0.8659252784932998,0,2
Post_1190,2023-04-28,TikTok,#dance,Video,Australia,4149798,198160,72234,42191,Medium,2023,4,4462383,5.992862000770998,1,0
Post_1234,2023-04-03,YouTube,#dance,Post,USA,2286789,161388,40096,47798,Medium,2023,4,2536071,-0.4316778725627092,0,2
Post_1259,2023-04-11,TikTok,#dance,Reel,USA,167982,473290,53315,22117,High,2023,4,716704,-0.7173959246409111,0,2
Post_1730,2023-04-11,YouTube,#dance,Live Stream,Canada,2075584,162238,444,11401,Low,2023,4,2249667,2.138906717417511,1,2
Post_2012,2023-04-11,Instagram,#dance,Shorts,Brazil,4866077,171830,79859,40217,Low,2023,4,5157983,1.2927762197694146,0,0
Post_2026,2023-04-12,Twitter,#dance,Shorts,Japan,3830754,327815,39667,43483,Low,2023,4,4241719,-0.1776399805893117,0,0
Post_2361,2023-04-03,YouTube,#dance,Shorts,Canada,3589977,378797,16666,45806,Low,2023,4,4031246,-0.0496197414303022,0,0
Post_2644,2023-04-27,Instagram,#dance,Live Stream,Canada,2552873,342534,85291,24004,High,2023,4,3004702,-0.2546468263162308,0,2
Post_3080,2023-04-07,YouTube,#dance,Live Stream,India,4659825,163124,24416,5516,Low,2023,4,4852881,0.6150956068189124,0,0
Post_3212,2023-04-08,Instagram,#dance,Tweet,Germany,2487151,309174,3823,14068,High,2023,4,2814216,-0.4200937546171027,0,2
Post_3436,2023-04-13,YouTube,#dance,Shorts,Germany,1689280,371293,96714,26058,High,2023,4,2183345,-0.2241729135219187,0,2
Post_3847,2023-04-14,Instagram,#dance,Video,USA,691653,226370,15714,32571,High,2023,4,966308,-0.5574185481451626,0,2
Post_4071,2023-04-11,YouTube,#dance,Shorts,Japan,4565439,476755,54497,22930,Low,2023,4,5119621,4.298125442405527,1,0
Post_4096,2023-04-13,Instagram,#dance,Post,India,2146139,401975,20858,4445,High,2023,4,2573417,-0.4973422837354562,0,2
Post_4374,2023-04-30,Instagram,#dance,Tweet,UK,3192456,38469,3444,1286,Medium,2023,4,3235655,0.2573380062383983,0,2
Post_4442,2023-04-07,YouTube,#dance,Live Stream,Australia,4316183,219615,14485,34691,Low,2023,4,4584974,0.4170157201555791,0,0
Post_4749,2023-04-15,TikTok,#dance,Video,UK,1668055,24782,18001,35311,Medium,2023,4,1746149,-0.6191583638206017,0,2
Post_76,2023-05-12,Instagram,#dance,Tweet,India,1796369,145118,68421,16720,High,2023,5,2026628,0.1606271858816172,0,2
Post_251,2023-05-03,Twitter,#dance,Post,Brazil,3252738,420498,5811,2661,High,2023,5,3681708,0.8166668969342179,0,0
Post_632,2023-05-23,TikTok,#dance,Shorts,Australia,1455898,52265,90966,7346,Low,2023,5,1606475,-0.5636603989235431,0,2
Post_1080,2023-05-26,Instagram,#dance,Tweet,USA,4841137,431351,625,19075,Medium,2023,5,5292188,2.2942859366003208,1,0
Post_1102,2023-05-15,TikTok,#dance,Live Stream,USA,1304352,334062,84453,42589,Medium,2023,5,1765456,-0.6664033855184284,0,2
Post_1187,2023-05-03,TikTok,#dance,Shorts,Australia,3990883,491508,66058,37043,Medium,2023,5,4585492,1.5973414234056245,1,0
Post_1299,2023-05-02,TikTok,#dance,Reel,Australia,1296499,230354,67311,23584,Low,2023,5,1617748,-0.6472029609908817,0,2
Post_2027,2023-05-29,Twitter,#dance,Shorts,Australia,3303950,41885,49005,5588,Low,2023,5,3400428,1.101951601856408,0,2
Post_2273,2023-05-04,Instagram,#dance,Post,India,2610314,497448,37488,3751,High,2023,5,3149001,-0.0739398099298088,0,2
Post_2791,2023-05-03,YouTube,#dance,Reel,Canada,4701021,315148,11535,1792,Medium,2023,5,5029496,0.5971719284941479,0,0
Post_2923,2023-05-30,Twitter,#dance,Video,Brazil,4577055,10189,21707,32963,High,2023,5,4641914,-0.0770617970468611,0,0
Post_2925,2023-05-02,YouTube,#dance,Video,Japan,2454688,386172,96666,10872,Medium,2023,5,2948398,-0.36483140359774,0,2
Post_3704,2023-05-24,TikTok,#dance,Live Stream,India,487342,207862,37985,34639,Low,2023,5,767828,-0.7395778995915748,0,2
Post_3771,2023-05-15,YouTube,#dance,Shorts,Germany,2355782,422456,36459,47807,Medium,2023,5,2862504,2.728053678688456,1,2
Post_4106,2023-05-08,YouTube,#dance,Shorts,Canada,2902169,40168,30404,37118,Low,2023,5,3009859,0.0514776573237976,0,2
Post_4132,2023-05-28,Instagram,#dance,Post,India,361268,1264,42106,23444,High,2023,5,428082,-0.8577734040033105,0,2
Post_4162,2023-05-15,Instagram,#dance,Video,USA,2561366,461768,60001,21753,High,2023,5,3104888,6.253021617353685,1,2
Post_4244,2023-05-30,Twitter,#dance,Post,USA,4602131,356619,50928,18081,Low,2023,5,5027759,0.6193044644444501,0,0
Post_4380,2023-05-01,TikTok,#dance,Live Stream,Japan,746217,153509,56520,48786,Medium,2023,5,1005032,-0.8001033860214859,0,2
Post_4487,2023-05-13,Twitter,#dance,Live Stream,India,4482313,170103,66262,46723,High,2023,5,4765401,3.7415415628557103,1,0
Post_4565,2023-05-27,Instagram,#dance,Shorts,Australia,2047644,237289,24803,5008,High,2023,5,2314744,-0.5142603948754785,0,2
Post_4624,2023-05-04,Instagram,#dance,Video,Japan,1984418,214222,75144,10982,Low,2023,5,2284766,-0.0129508921936939,0,2
Post_4817,2023-05-04,TikTok,#dance,Post,Germany,3667805,292175,58377,2200,Medium,2023,5,4020557,0.7597237528919811,0,0
Post_4859,2023-05-11,YouTube,#dance,Shorts,Japan,4290567,185763,72551,49196,Low,2023,5,4598077,0.1436417889362096,0,0
Post_4909,2023-05-11,YouTube,#dance,Video,Japan,1759541,449609,14702,40777,Low,2023,5,2264629,-0.5074834544963036,0,2
Post_68,2023-06-10,Twitter,#dance,Reel,Japan,1059696,75851,99754,47614,High,2023,6,1282915,-0.433498820336576,0,2
Post_303,2023-06-29,Twitter,#dance,Tweet,Japan,394485,373829,36151,12167,Low,2023,6,816632,-0.3634558797737963,0,2
Post_575,2023-06-22,Instagram,#dance,Reel,Canada,4694304,15155,48834,46703,Low,2023,6,4804996,4.883918337758011,1,0
Post_741,2023-06-17,Instagram,#dance,Shorts,India,1418058,404349,98335,45229,Low,2023,6,1965971,-0.5908485667834062,0,2
Post_861,2023-06-25,Instagram,#dance,Tweet,Canada,224458,277150,61218,38779,Medium,2023,6,601605,-0.6939909083094309,0,2
Post_887,2023-06-26,Twitter,#dance,Video,Australia,1835167,298712,16195,50,High,2023,6,2150124,2.573979604557808,1,2
Post_1319,2023-06-07,Instagram,#dance,Video,Brazil,1179104,355660,14269,32625,Medium,2023,6,1581658,-0.2643875422998859,0,2
Post_1490,2023-06-12,YouTube,#dance,Shorts,Brazil,4106517,307295,68183,5092,High,2023,6,4487087,1.8369514775001927,1,0
Post_1526,2023-06-13,TikTok,#dance,Post,Germany,2252242,248785,7800,26183,Low,2023,6,2535010,-0.4350432697204222,0,2
Post_1724,2023-06-08,Twitter,#dance,Video,Brazil,4301015,146849,20372,37300,High,2023,6,4505536,0.7773247442810876,0,0
Post_1802,2023-06-23,YouTube,#dance,Reel,India,3349574,467084,93624,20110,High,2023,6,3930392,-0.1276527365445532,0,0
Post_1844,2023-06-29,YouTube,#dance,Post,USA,2856804,48734,34691,24234,Low,2023,6,2964463,-0.2457589471991598,0,2
Post_1956,2023-06-28,YouTube,#dance,Post,Canada,3816177,355774,21287,44930,Low,2023,6,4238168,0.4296579178083854,0,0
Post_2950,2023-06-22,Twitter,#dance,Tweet,India,920290,158850,294,20188,Medium,2023,6,1099622,-0.7405430837097539,0,2
Post_3297,2023-06-07,TikTok,#dance,Live Stream,Germany,3129394,231607,32444,7906,Low,2023,6,3401351,2.093200208799024,1,2
Post_3325,2023-06-13,Instagram,#dance,Shorts,UK,133501,499664,49136,9299,Low,2023,6,691600,-0.7966690294532967,0,2
Post_3491,2023-06-09,Twitter,#dance,Video,Canada,3212719,63977,71876,17859,Low,2023,6,3366431,3.8675983227299016,1,2
Post_4037,2023-06-29,TikTok,#dance,Video,Australia,892935,148751,17295,25141,High,2023,6,1084122,-0.6779610216279496,0,2
Post_4113,2023-06-18,YouTube,#dance,Shorts,Japan,505897,69692,70459,38026,High,2023,6,684074,-0.3690064402345862,0,2
Post_4130,2023-06-14,TikTok,#dance,Post,Germany,3605374,497611,39201,48381,High,2023,6,4190567,5.125897198256329,1,0
Post_4187,2023-06-15,TikTok,#dance,Live Stream,Japan,2583561,340140,14516,40878,Medium,2023,6,2979095,-0.2890950079070445,0,2
Post_4270,2023-06-16,Twitter,#dance,Live Stream,Germany,3541294,288982,90384,33462,High,2023,6,3954122,0.3272896634716247,0,0
Post_4401,2023-06-23,Instagram,#dance,Post,Australia,4622736,263342,43263,10974,High,2023,6,4940315,0.2494088447448004,0,0
Post_4484,2023-06-16,TikTok,#dance,Tweet,India,292774,182788,97632,18942,High,2023,6,592136,-0.8801420557191191,0,2
Post_4553,2023-06-08,TikTok,#dance,Tweet,UK,3650766,233944,90849,43814,Medium,2023,6,4019373,5.7879220314252136,1,0
Post_4557,2023-06-08,Instagram,#dance,Video,India,808212,283585,28197,42085,Medium,2023,6,1162079,-0.710880527883329,0,2
Post_4637,2023-06-16,YouTube,#dance,Reel,India,686780,177626,13437,6268,Low,2023,6,884111,-0.2391988840689832,0,2
Post_17,2023-07-09,Twitter,#dance,Reel,UK,294870,213142,20351,20767,Low,2023,7,549130,-0.3788902072251109,0,2
Post_25,2023-07-19,YouTube,#dance,Tweet,Germany,731492,474649,98377,3654,High,2023,7,1308172,1.3822628521479432,0,2
Post_38,2023-07-15,Instagram,#dance,Video,India,1367820,10794,7617,36639,Medium,2023,7,1422870,0.0876780729139592,0,2
Post_204,2023-07-22,Twitter,#dance,Post,UK,4459224,957,54290,47674,High,2023,7,4562145,2.206297834658121,1,0
Post_542,2023-07-01,TikTok,#dance,Video,UK,4909664,32328,44030,40462,High,2023,7,5026484,0.1017808508936037,0,0
Post_1354,2023-07-20,Twitter,#dance,Reel,Canada,2825287,117638,95968,7429,High,2023,7,3046322,-0.39394574816114,0,2
Post_1423,2023-07-30,YouTube,#dance,Post,USA,3319990,492053,70509,850,Medium,2023,7,3883402,0.2747838212769367,0,0
Post_1480,2023-07-25,Twitter,#dance,Post,Brazil,180256,229751,7248,44829,Low,2023,7,462084,-0.8810105160372271,0,2
Post_1563,2023-07-06,YouTube,#dance,Reel,Australia,4530295,353065,91917,19537,High,2023,7,4994814,9.80932038330693,1,0
Post_1596,2023-07-09,YouTube,#dance,Post,Japan,4242231,207880,83865,28311,Medium,2023,7,4562287,-0.0865952165586145,0,0
Post_2988,2023-07-07,TikTok,#dance,Video,India,3541385,349668,34580,17972,Medium,2023,7,3943605,-0.1356078650904688,0,0
Post_3958,2023-07-29,Instagram,#dance,Post,Brazil,26531,366987,95517,48128,Low,2023,7,537163,-0.8637888429495347,0,2
Post_4016,2023-07-22,YouTube,#dance,Post,India,3762530,197063,39052,11363,High,2023,7,4010008,6.46516048201384,1,0
Post_4224,2023-07-14,Instagram,#dance,Live Stream,UK,783572,139704,19042,38146,Medium,2023,7,980464,-0.7554957496344147,0,2
Post_4461,2023-07-08,YouTube,#dance,Reel,UK,1246083,94202,77172,13491,High,2023,7,1430948,0.4594600107704107,0,2
Post_23,2023-08-02,YouTube,#dance,Shorts,Brazil,599766,223690,22531,10538,Low,2023,8,856525,-0.4014282839068924,0,2
Post_82,2023-08-06,Instagram,#dance,Live Stream,Australia,284772,338933,22771,18899,Low,2023,8,665375,-0.2231692011324829,0,2
Post_110,2023-08-06,Twitter,#dance,Video,USA,3868789,188191,4660,26605,Medium,2023,8,4088245,5.144272027052415,1,0
Post_244,2023-08-16,TikTok,#dance,Video,Canada,1556267,56055,12612,20474,Low,2023,8,1645408,-0.5975270562307298,0,2
Post_621,2023-08-10,Instagram,#dance,Reel,India,165577,133518,14606,30419,Medium,2023,8,344120,-0.7908603823489372,0,2
Post_811,2023-08-28,Twitter,#dance,Live Stream,India,468808,140236,73449,7034,High,2023,8,689527,1.0037399744275253,0,2
Post_930,2023-08-17,Twitter,#dance,Video,Australia,4587929,426359,52404,29047,Low,2023,8,5095739,6.390195017744047,1,0
Post_1112,2023-08-03,YouTube,#dance,Shorts,India,2293007,93269,84008,11949,Medium,2023,8,2482233,-0.5128806636289653,0,2
Post_1351,2023-08-01,YouTube,#dance,Live Stream,Germany,4920264,398327,3628,34070,Medium,2023,8,5356289,1.1578510155976494,0,0
Post_1980,2023-08-22,Instagram,#dance,Live Stream,UK,4385009,261366,12234,22595,Medium,2023,8,4681204,-0.1260359551174329,0,0
Post_2019,2023-08-03,Twitter,#dance,Reel,Brazil,3969775,405621,41978,26548,High,2023,8,4443922,-0.0506882417429361,0,0
Post_2105,2023-08-10,TikTok,#dance,Tweet,Brazil,4124260,26004,93306,38219,High,2023,8,4281789,-0.0364842137193227,0,0
Post_2433,2023-08-02,Twitter,#dance,Video,Canada,4914010,19243,56002,8519,Medium,2023,8,4997774,0.1672163200942409,0,0
Post_2561,2023-08-15,Instagram,#dance,Shorts,USA,1277252,142436,54890,11779,Low,2023,8,1486357,-0.7025961958263819,0,2
Post_2670,2023-08-12,YouTube,#dance,Live Stream,Germany,1765030,374462,98165,42776,Low,2023,8,2280433,0.5342431192506243,0,2
Post_2848,2023-08-31,YouTube,#dance,Shorts,USA,650479,96466,68604,9627,Low,2023,8,825176,-0.6381494216229988,0,2
Post_3150,2023-08-07,YouTube,#dance,Reel,UK,1084845,236291,48695,20230,Low,2023,8,1390061,0.6845630507915887,0,2
Post_3305,2023-08-30,Twitter,#dance,Shorts,Japan,2051565,493845,69739,920,Low,2023,8,2616069,0.8819814382246534,0,2
Post_3428,2023-08-12,TikTok,#dance,Shorts,Canada,4673736,486676,75401,33083,Low,2023,8,5268896,1.0140508526342384,0,0
Post_3718,2023-08-13,YouTube,#dance,Tweet,Brazil,393968,399795,93583,35968,High,2023,8,923314,-0.8247613921398335,0,2
Post_3840,2023-08-20,Instagram,#dance,Post,Canada,1699359,78852,19916,1843,High,2023,8,1799970,0.9494668119404666,0,2
Post_3941,2023-08-14,Instagram,#dance,Live Stream,Canada,2030560,466132,51434,46110,Low,2023,8,2594236,0.4412662433262777,0,2
Post_4055,2023-08-10,TikTok,#dance,Post,Brazil,2075502,161209,47279,11783,Low,2023,8,2295773,-0.115048515246878,0,2
Post_4267,2023-08-28,Instagram,#dance,Tweet,Japan,3691701,448223,32943,40561,Low,2023,8,4213428,0.8352981762569731,0,0
Post_4520,2023-08-26,Twitter,#dance,Reel,Germany,1251963,462124,67230,1039,Low,2023,8,1782356,-0.5769819728733943,0,2
Post_364,2023-09-05,TikTok,#dance,Video,Germany,4133077,402734,72073,18629,Medium,2023,9,4626513,1.5957289116203497,1,0
Post_494,2023-09-07,TikTok,#dance,Post,Australia,797705,102013,63301,3932,Low,2023,9,966951,-0.7909978854485009,0,2
Post_810,2023-09-11,Twitter,#dance,Post,Brazil,260997,104453,93208,9124,Low,2023,9,467782,-0.516229881348693,0,2
Post_1227,2023-09-12,YouTube,#dance,Reel,USA,4648895,334635,14885,39943,High,2023,9,5038358,9.77073936149745,1,0
Post_1312,2023-09-01,TikTok,#dance,Video,USA,2010391,142135,17115,37585,Low,2023,9,2207226,-0.5619156082199797,0,2
Post_1414,2023-09-19,Instagram,#dance,Tweet,USA,1253544,142240,4875,24089,Medium,2023,9,1424748,-0.354507422438844,0,2
Post_2816,2023-09-01,Instagram,#dance,Reel,Canada,2608658,98810,82993,34706,High,2023,9,2825167,0.9829239977876788,0,2
Post_2883,2023-09-23,TikTok,#dance,Reel,Japan,3450680,369198,10798,15263,Medium,2023,9,3845939,0.3613138621539895,0,0
Post_2912,2023-09-22,Twitter,#dance,Reel,UK,2363818,203582,76418,3874,High,2023,9,2647692,-0.3115616238323072,0,2
Post_3292,2023-09-20,Twitter,#dance,Video,India,787450,213237,54881,48926,Low,2023,9,1104494,-0.5828464942296914,0,2
Post_3573,2023-09-05,Twitter,#dance,Shorts,Canada,2658305,314082,99787,18643,Medium,2023,9,3090817,1.7984008967002083,1,2
Post_3591,2023-09-12,Instagram,#dance,Post,UK,2647054,41257,39244,9813,Medium,2023,9,2737368,-0.1143545541518633,0,2
Post_3596,2023-09-29,YouTube,#dance,Reel,USA,1850528,331895,20122,1865,Medium,2023,9,2204410,-0.1946972420222636,0,2
Post_3620,2023-09-15,YouTube,#dance,Reel,Germany,3371356,496848,84583,49391,Medium,2023,9,4002178,0.8155325007598404,0,0
Post_3931,2023-09-01,Instagram,#dance,Reel,USA,4255189,351819,3829,20387,Low,2023,9,4631224,0.1571759177128053,0,0
Post_4022,2023-09-28,Instagram,#dance,Live Stream,Brazil,853710,449205,79352,18209,High,2023,9,1400476,-0.6976013252651998,0,2
Post_4241,2023-09-05,YouTube,#dance,Video,Canada,398843,185311,90723,1420,Low,2023,9,676297,-0.5170949020190279,0,2
Post_4349,2023-09-08,Twitter,#dance,Post,USA,867101,79921,53160,12692,Medium,2023,9,1012874,0.4976763167661544,0,2
Post_4646,2023-09-24,Instagram,#dance,Video,USA,1740910,368932,89995,40782,High,2023,9,2240619,1.2121399107885087,0,2
Post_4923,2023-09-01,Twitter,#dance,Tweet,UK,4364823,367836,5655,6771,High,2023,9,4745085,1.1177562985942724,0,0
Post_201,2023-10-07,YouTube,#dance,Shorts,Australia,3049554,441149,46483,36909,Low,2023,10,3574095,-0.2467795624314421,0,0
Post_283,2023-10-18,YouTube,#dance,Post,UK,755921,275570,36739,37643,High,2023,10,1105873,-0.6905865680682802,0,2
Post_662,2023-10-18,Instagram,#dance,Post,Germany,1156532,111161,31021,33505,Low,2023,10,1332219,0.2046763055070519,0,2
Post_676,2023-10-02,YouTube,#dance,Live Stream,Canada,4999430,419635,51709,19836,Low,2023,10,5490610,3.1214019616894824,1,0
Post_695,2023-10-20,Instagram,#dance,Live Stream,Germany,3444824,395141,90673,32852,Medium,2023,10,3963490,-0.2781330307561455,0,0
Post_1087,2023-10-18,TikTok,#dance,Tweet,Canada,332982,248040,43908,44462,High,2023,10,669392,-0.8311104607303159,0,2
Post_1736,2023-10-03,YouTube,#dance,Post,India,770227,299966,67551,7360,High,2023,10,1145104,0.7106628104309582,0,2
Post_2112,2023-10-17,YouTube,#dance,Post,Brazil,16410,88118,70254,9681,Medium,2023,10,184463,-0.8389115748438569,0,2
Post_2159,2023-10-23,YouTube,#dance,Post,India,3208192,148479,59728,43085,High,2023,10,3459484,17.754351821232444,1,2
Post_3299,2023-10-02,TikTok,#dance,Video,India,1251162,39272,23630,41190,Low,2023,10,1355254,-0.6082496696039063,0,2
Post_3463,2023-10-15,Twitter,#dance,Video,India,3360585,236038,32101,22848,Low,2023,10,3651572,1.6943820125231135,1,0
Post_3813,2023-10-27,Instagram,#dance,Shorts,Germany,103062,41968,72450,12902,High,2023,10,230382,-0.9369088162577652,0,2
Post_4133,2023-10-30,YouTube,#dance,Tweet,USA,2198773,238287,14975,3626,High,2023,10,2455661,9.659083608962506,1,2
Post_4158,2023-10-04,TikTok,#dance,Tweet,Brazil,197493,472658,7031,32332,Low,2023,10,709514,-0.7110700540506202,0,2
Post_4353,2023-10-08,Instagram,#dance,Live Stream,Germany,498614,77138,95772,32235,Low,2023,10,703759,-0.0081111859667321,0,2
Post_4447,2023-10-19,TikTok,#dance,Tweet,USA,1596726,486131,14674,40353,Low,2023,10,2137884,2.0378069765360016,1,2
Post_4478,2023-10-31,Twitter,#dance,Reel,Brazil,2858575,9364,19588,41663,High,2023,10,2929190,0.3701351429731454,0,2
Post_4722,2023-10-30,Twitter,#dance,Live Stream,Brazil,4798367,198861,99656,30484,High,2023,10,5127368,0.7504388585240289,0,0
Post_4768,2023-10-02,YouTube,#dance,Video,Australia,2618299,174129,18094,29585,High,2023,10,2840107,-0.4460887145217586,0,2
Post_4894,2023-10-18,TikTok,#dance,Shorts,Brazil,3661103,332578,22311,44613,Low,2023,10,4060605,0.4297366261200721,0,0
Post_48,2023-11-07,Instagram,#dance,Live Stream,India,2212857,74624,24137,35546,Medium,2023,11,2347164,-0.4219669236480771,0,2
Post_195,2023-11-22,YouTube,#dance,Live Stream,UK,2809035,359231,78623,27822,Medium,2023,11,3274711,0.3951777549417083,0,2
Post_391,2023-11-16,YouTube,#dance,Post,Australia,2183312,333767,32881,29602,High,2023,11,2579562,-0.2122779689566499,0,2
Post_602,2023-11-24,YouTube,#dance,Live Stream,Germany,2888178,323173,11546,33894,Low,2023,11,3256791,0.2625364306033351,0,2
Post_988,2023-11-05,Instagram,#dance,Live Stream,Australia,2352184,486228,59382,26190,Medium,2023,11,2923984,-0.1021886267801649,0,2
Post_1153,2023-11-16,Instagram,#dance,Reel,Canada,2912775,178086,11014,25511,Medium,2023,11,3127386,0.069563308143957,0,2
Post_1163,2023-11-23,TikTok,#dance,Tweet,Germany,2542362,339645,75620,27672,High,2023,11,2985299,-0.0454331508806395,0,2
Post_1255,2023-11-23,Twitter,#dance,Live Stream,Australia,3909627,162796,63419,5547,High,2023,11,4141389,0.3872610415238138,0,0
Post_1287,2023-11-10,YouTube,#dance,Post,Japan,886874,374139,41228,35296,High,2023,11,1337537,-0.6770317881271235,0,2
Post_1873,2023-11-14,YouTube,#dance,Live Stream,Australia,4571766,372276,47001,9417,Low,2023,11,5000460,2.738558260444384,1,0
Post_1975,2023-11-16,YouTube,#dance,Reel,Japan,624461,242045,53178,47610,High,2023,11,967294,-0.8065589965723153,0,2
Post_2167,2023-11-17,Twitter,#dance,Video,Canada,320720,465297,36253,43115,High,2023,11,865385,-0.1053547318602203,0,2
